,index,ICAO Empresa Aérea,Número Voo,Código Autorização (DI),Código Tipo Linha,ICAO Aeródromo Origem,ICAO Aeródromoo Destino
16525,1233080,TAM,3413,0,N,SBGR,SBTE
16526,1233094,GLO,1127,4,N,SBCT,SBKP
16527,1233106,GLO,1089,4,N,SBRJ,SBGL
16528,1233107,PTB,2258,1,N,SBGR,SBRP
16529,1233125,GLO,2131,4,N,SBCT,SBCF
16530,1233134,GLO,9883,6,N,SBRF,SBCY
16531,1233142,TAM,3384,0,N,SBCT,SBFZ
16532,1233156,TAM,3296,4,N,SBRJ,SBGL
16533,1233160,TAM,3783,0,N,SBSP,SBBR
16534,1233191,TAM,3828,0,N,SBGL,SBEG
16535,1233198,AZU,9279,0,N,SBCF,SBSP
16536,1233208,GLO,9001,0,N,SBBR,SBMQ
16537,1233211,AZU,9272,0,N,SBCF,SBRJ
16538,1233220,GLO,1069,4,N,SBKP,SBSP
16539,1233222,AZU,6408,0,N,SBKP,SBEG
16540,1233223,AZU,9020,0,N,SBGR,SBGO
16541,1233240,GLO,9989,6,N,SBCF,SBFZ
16542,1233248,TAM,3336,4,N,SBGL,SBGR
16543,1233249,GLO,2131,4,N,SBCF,SBGL
16544,1233253,ONE,6303,4,N,SBGL,SBGR
16545,1233261,GLO,1089,4,N,SBGL,SBGR
16546,1233262,GLO,1643,4,N,SBGL,SBGR
16547,1233266,GLO,1417,4,N,SBGL,SBGR
16548,1233267,GLO,1441,4,N,SBGL,SBGR
16549,1233268,GLO,1127,4,N,SBKP,SBGR
16550,1233287,TAM,3409,4,N,SBGL,SBGR
16551,1233288,ONE,6351,4,N,SBGL,SBGR
16552,1233294,CLX,7617,0,G,SBKP,SBEG
16553,1233301,AZU,2604,3,N,SBPA,SBPA
16554,1233311,TAM,3792,0,N,SBBR,SBMQ
16555,1233312,TAM,3332,0,N,SBSP,SBPS
16556,1233317,TAM,3347,0,N,SBBR,SBVT
16557,1233336,TAM,9441,6,N,SBGR,SBGL
16558,1233370,TAM,9430,6,N,SBBR,SBGR
16559,1233385,AZU,9079,0,N,SBKP,SBPF
16560,1233387,AZU,9055,0,N,SBCF,SBCB
16561,1233444,AZU,9000,0,N,SBKP,SBJV
16562,1233451,AZU,5120,0,N,SBRF,SBFZ
16563,1233463,AZU,9002,0,N,SBKP,SBCY
16564,1233470,TAM,9350,9,N,SBGL,SBFI
16565,1233488,TAM,3626,0,N,SBRF,SBFZ
16566,1233604,AZU,9087,0,N,SBCF,SBVT
16567,1233644,TAM,3318,0,N,SBGR,SBCF
16568,1233770,AZU,4456,3,N,SBCT,SBCT
16569,1233794,AZU,4133,3,N,SBGR,SBGR
16570,1233893,AZU,9003,0,N,SBKP,SBPA
16571,1233919,TAM,9426,6,N,SBBR,SBGR
16572,1234015,TAM,9002,2,N,SBBR,SBSG
16573,1234040,TAM,3477,0,N,SBGR,SBUL
16574,1234054,AZU,9004,0,N,SBPA,SBKP
16575,1234141,TAM,4628,0,N,SBGR,SBSR
16576,1234179,GLO,9988,6,N,SBCF,SBSP
16577,1234273,TAM,9012,0,N,SBSP,SBBR
16578,1234292,TAM,9029,0,N,SBPA,SBGR
16579,1234329,TAM,3389,0,N,SBGR,SBPA
16580,1234332,TAM,3850,0,N,SBGR,SBCT
16581,1234340,TAM,9082,0,N,SBGR,SBGL
16582,1234347,AZU,9081,0,N,SBGR,SBFL
16583,1234388,TAM,9058,0,N,SBSP,SBRJ
16584,1234392,TAM,9006,0,N,SBGR,SBBR
16585,1234424,TAM,9061,0,N,SBPA,SBGR
16586,1234437,AZU,9005,0,N,SBGR,SBPA
16587,1234442,TAM,3003,0,N,SBCT,SBGR
16588,1234463,AZU,9085,0,N,SBRF,SBFZ
16589,1234491,TAM,3609,0,N,SBGR,SBSG
16590,1234496,TAM,9008,0,N,SBGR,SBFL
16591,1234520,AZU,9221,0,N,SBGR,SBCT
16592,1234526,GLO,9214,0,N,SBPA,SBGL
16593,1234537,GLO,9192,0,N,SBCF,SBFZ
16594,1234551,AZU,9272,0,N,SBRF,SBSL
16595,1234569,AZU,9276,0,N,SBGR,SBBR
16596,1234613,TAM,9001,0,N,SBGR,SBCF
16597,1234630,GLO,9185,0,N,SBRF,SBGL
16598,1234641,AZU,9083,0,N,SBKP,SBPS
16599,1234646,GLO,9239,0,N,SBGR,SBCY
16600,1234651,GLO,9020,0,N,SBGR,SBSV
16601,1234652,GLO,9022,0,N,SBGR,SBVT
16602,1234653,GLO,9014,0,N,SBGL,SBPA
16603,1234654,GLO,9187,0,N,SBGL,SBRF
16604,1234657,GLO,9071,0,N,SBCF,SBSV
16605,1234660,CLX,7647,0,G,SBBR,SBKP
16606,1234661,GLO,9018,0,N,SBGR,SBNF
16607,1234663,GLO,9201,0,N,SBGR,SBFL
16608,1234721,GLO,9763,0,N,SBRF,SBGR
16609,1234761,GLO,1074,3,N,SBSP,SBSP
16610,1234832,AZU,6973,0,N,SBKP,SBRF
16611,1234841,LAE,2871,0,G,SBKP,SBBR
16612,1234852,AZU,9240,0,N,SBCF,SBBR
16613,1235165,MWM,9701,5,C,SBGL,SBSV
16614,1235179,LTG,8487,0,G,SBRF,SBSV
16615,1235211,AZU,6974,0,N,SBRF,SBKP
16616,1235374,AZU,9234,0,N,SBRF,SBSV
16617,1235380,AZU,9012,0,N,SBRF,SBTE
16618,1235459,GLO,9742,1,N,SBBR,SBTE
16619,1235514,MWM,9000,6,N,SBRF,SBFI
16620,1235755,AZU,4269,3,N,SBKP,SBKP
16621,1235845,AZU,2671,3,N,SBSP,SBSP
16622,1236042,TAP,9617,6,I,SBGL,SBGL
16623,1236059,AZU,9265,0,N,SBGR,SBPA
16624,1236119,AZU,9256,0,N,SBRF,SBSL
16625,1236174,AZU,4327,3,N,SBCF,SBCF
16626,1236200,CLX,7652,4,G,SBKP,SBPL
16627,1236206,AZU,9068,0,N,SBGR,SBCY
16628,1236263,TAM,9000,2,N,SBBR,SBSV
16629,1236286,LTG,6582,0,C,SBGR,SBKP
16630,1236428,AZU,9350,1,N,SBKP,SBPA
16631,1236555,MWM,9620,6,C,SBBR,SBEG
16632,1236636,AZU,4236,4,N,SBCT,SBGL
16633,1236668,AZU,9351,1,N,SBPA,SBKP
16634,1236828,AZU,9603,6,N,SBGL,SBKP
16635,1237030,AZU,9353,1,N,SBCF,SBMK
16636,1237094,AZU,9245,0,N,SBPA,SBKP
16637,1237559,TAM,4540,0,N,SBGR,SBFZ
16638,1237790,GLO,9767,0,N,SBRF,SBGL
16639,1238139,AZU,9640,4,N,SBCF,SBKP
16640,1238281,LTG,9832,0,G,SBKP,SBVT
16641,1238939,TAM,9066,0,N,SBGR,SBBE
16642,1238997,GLO,1090,3,N,SBGR,SBGR
16643,1239043,TAM,9427,6,N,SBGR,SBGL
16644,1239114,AZU,9643,6,N,SBGL,SBCT
16645,1239178,AZU,9646,6,N,SBGL,SBVT
16646,1239210,TAM,3799,0,N,SBBR,SBPV
16647,1239236,GLO,9883,6,N,SBCF,SBBR
16648,1239340,GLO,1004,4,N,SBSP,SBVT
16649,1239400,AZU,9647,6,N,SBKP,SBPA
16650,1239412,AZU,9354,1,N,SBGL,SBVT
16651,1239418,ONE,9582,3,N,SBGL,SBGL
16652,1239437,GLO,9815,6,N,SBCF,SBGR
16653,1239438,GLO,1547,4,N,SBCF,SBGR
16654,1239489,TAM,3910,4,N,SBSP,SBGL
16655,1239533,AZU,9350,1,N,SBRJ,SBPA
16656,1239534,GLO,9814,6,N,SBGL,SBBR
16657,1239594,GLO,1378,4,N,SBSP,SBGO
16658,1239595,GLO,2061,4,N,SBBR,SBGL
16659,1239597,LTG,6561,0,C,SBKP,SBGR
16660,1239599,GLO,9818,6,N,SBGL,SBBR
16661,1239607,AZU,9356,1,N,SBCF,SBGL
16662,1239629,ONE,6233,4,N,SBBR,SBGL
16663,1239706,TAM,9430,6,N,SBGL,SBSP
16664,1239714,AZU,9358,1,N,SBGL,SBKP
16665,1239732,AZU,9359,1,N,SBGL,SBGR
16666,1239745,MWM,9703,5,C,SBGL,SBCG
16667,1239756,AZU,9357,1,N,SBGL,SBCF
16668,1239797,AZU,9364,1,N,SBPA,SBKP
16669,1239819,AZU,9363,1,N,SBGL,SBNF
16670,1239820,TAM,3924,4,N,SBSP,SBGL
16671,1239823,AZU,9360,1,N,SBCF,SBGL
16672,1239846,AZU,9362,1,N,SBGL,SBKP
16673,1239858,GLO,9006,4,N,SBGL,SBGR
16674,1239867,AZU,9365,1,N,SBKP,SBGL
16675,1239878,GLO,9817,6,N,SBGL,SBSP
16676,1239882,AZU,9648,6,N,SBGL,SBGO
16677,1239910,GLO,9000,4,N,SBBR,SBMA
16678,1239934,GLO,9816,6,N,SBBR,SBCF
16679,1239966,TAM,3769,4,N,SBBR,SBGL
16680,1239984,TAM,9431,6,N,SBGL,SBSP
16681,1239992,AZU,2402,4,N,SBGR,SBGL
16682,1239993,AZU,4163,4,N,SBKP,SBGL
16683,1240020,ONE,6232,4,N,SBGL,SBBR
16684,1240021,GLO,9007,4,N,SBGR,SBGL
16685,1240037,TAM,3784,4,N,SBGR,SBGL
16686,1240043,AZU,9366,1,N,SBGL,SBKP
16687,1240060,AZU,9361,1,N,SBGL,SBGR
16688,1240113,AZU,9367,1,N,SBGL,SBCP
16689,1240120,AZU,9431,7,N,SBCT,SBGL
16690,1240129,TAM,9432,6,N,SBGL,SBRJ
16691,1240132,GLO,1396,4,N,SBGR,SBGL
16692,1240149,AZU,9370,1,N,SBGL,SBCF
16693,1240156,AZU,9369,1,N,SBGL,SBVT
16694,1240226,GLO,1205,4,N,SBPA,SBGR
16695,1240264,ONE,6132,4,N,SBGR,SBGL
16696,1240285,AZU,9218,0,N,SBCF,SBKP
16697,1240322,TAM,3784,4,N,SBGL,SBGR
16698,1240379,AZU,9432,7,N,SBGL,SBCT
16699,1240397,AZU,9371,1,N,SBGL,SBSJ
16700,1240415,GLO,1396,4,N,SBGL,SBVT
16701,1240538,ONE,6132,4,N,SBGL,SBVT
16702,1240678,GLO,9770,4,N,SBBR,SBTE
16703,1240695,GLO,9820,6,N,SBSP,SBGR
16704,1240710,AZU,4027,3,N,SBKP,SBKP
16705,1240782,GLO,9000,4,N,SBGR,SBNF
16706,1240784,GLO,7452,3,I,SBGR,SBGR
16707,1240838,TAM,4538,4,N,SBGR,SBGL
16708,1240927,GLO,1150,3,N,SBSP,SBSP
16709,1241098,AZU,4079,3,N,SBKP,SBKP
16710,1241237,MWM,5801,4,C,SBBR,SBEG
16711,1241300,TAM,4538,4,N,SBGL,SBVT
16712,1241444,AZU,5071,4,N,SBCF,SBGL
16713,1241624,AZU,9645,6,N,SBGL,SBGR
16714,1241709,TAM,9000,2,N,SBRF,SBSP
16715,1241753,LTG,6572,0,C,SBGR,SBEG
16716,1241878,AZU,4112,4,N,SBKP,SBDN
16717,1241910,TAM,3224,4,N,SBSP,SBRP
16718,1242218,AZU,9650,6,N,SBRF,SBCF
16719,1242223,TAM,3348,0,N,SBSP,SBGL
16720,1242249,AZU,9279,0,N,SBCT,SBPA
16721,1242258,GLO,9746,0,N,SBGL,SBFL
16722,1242270,GLO,9770,0,N,SBBR,SBTE
16723,1242275,AZU,9648,3,N,SBCF,SBCF
16724,1242399,LTG,6573,0,C,SBGR,SBKP
16725,1242429,TAM,9429,6,N,SBSP,SBRJ
16726,1242501,TAM,3410,0,N,SBBR,SBKP
16727,1242568,AZU,9644,6,N,SBRJ,SBCT
16728,1242721,AZU,9645,6,N,SBRJ,SBKP
16729,1242917,AZU,9601,6,N,SBCF,SBBH
16730,1242925,TAM,3572,4,N,SBSP,SBKP
16731,1243009,AZU,9000,0,N,SBRF,SBKP
16732,1243010,TAM,3494,0,N,SBSP,SBCY
16733,1243153,TAM,3825,0,N,SBCF,SBPS
16734,1243315,GLO,7673,4,I,SBPA,SBGR
16735,1243385,GLO,2077,4,N,SBGL,SBGR
16736,1243422,AZU,9900,5,C,SBKP,SBFZ
16737,1243448,TAM,9306,4,N,SBPA,SBMO
16738,1243475,GLO,1583,4,N,SBGR,SBTE
16739,1243492,TAM,3698,0,N,SBBR,SBIZ
16740,1243493,TAM,3488,0,N,SBBR,SBBV
16741,1243497,GLO,2077,4,N,SBGR,SBFI
16742,1243632,AZU,9261,0,N,SBKP,SBBR
16743,1243657,TAM,9428,6,N,SBBR,SBPA
16744,1243698,AZU,5472,4,N,SBKP,SBVT
16745,1243734,PTB,2268,4,N,SBBR,SBSV
16746,1243820,AZU,5466,4,N,SBCF,SBSV
16747,1243829,PTB,2265,4,N,SBGR,SBSV
16748,1244031,LAN,757,3,I,SBGR,SBGR
16749,1244323,GLO,1928,3,N,SBPA,SBPA
16750,1244347,AZU,5782,3,N,SBPA,SBPA
16751,1244429,GLO,1313,4,N,SBCF,SBGR
16752,1244604,GLO,9811,6,N,SBGL,SBCF
16753,1244677,AZU,9294,0,N,SBRJ,SBCF
16754,1244691,TAM,3407,0,N,SBGR,SBSG
16755,1244700,PTB,9801,9,N,SBGR,SBRP
16756,1244804,AZU,9259,0,N,SBKP,SBCY
16757,1244805,TAM,4707,0,N,SBGR,SBCF
16758,1244902,GLO,9763,3,N,SBRF,SBRF
16759,1245089,AZU,9641,6,N,SBKP,SBRP
16760,1245165,GLO,1132,3,N,SBSP,SBSP
16761,1245180,AZU,9357,1,N,SBCF,SBPS
16762,1245295,AZU,9352,1,N,SBKP,SBPS
16763,1245361,GLO,9813,6,N,SBBR,SBGL
16764,1245470,TAM,9425,6,N,SBPA,SBCF
16765,1245491,TAM,9007,2,N,SBSP,SBIL
16766,1245631,AZU,9354,1,N,SBCF,SBPS
16767,1245642,TAM,9005,2,N,SBGR,SBPS
16768,1245676,GLO,9816,6,N,SBSP,SBGR
16769,1245692,TAM,9015,2,N,SBCF,SBPS
16770,1245706,TAM,9011,2,N,SBGR,SBPS
16771,1245727,TAM,9009,2,N,SBCF,SBPS
16772,1245893,GLO,9009,4,N,SBCF,SBPS
16773,1245935,GLO,9000,4,N,SBGR,SBPS
16774,1245977,GLO,1390,4,N,SBSP,SBCF
16775,1246023,TAM,9426,6,N,SBCF,SBSP
16776,1246215,GLO,9817,6,N,SBGL,SBBR
16777,1246232,AZU,9274,0,N,SBRJ,SBCF
16778,1246236,GLO,1390,4,N,SBCF,SBVT
16779,1246318,ONE,6322,4,N,SBGR,SBSV
16780,1246358,AZU,9274,0,N,SBCF,SBRF
16781,1246371,GLO,9815,6,N,SBGR,SBPS
16782,1246384,GLO,1534,3,N,SBGR,SBGR
16783,1246388,GLO,9011,4,N,SBGR,SBPS
16784,1246389,GLO,9004,4,N,SBGR,SBPS
16785,1246545,GLO,1890,0,N,SBRF,SBFZ
16786,1246558,GLO,9818,6,N,SBGL,SBSP
16787,1246720,LTG,8473,0,C,SBPA,SBGR
16788,1246802,GLO,1924,0,N,SBBR,SBSV
16789,1246829,GLO,1952,0,N,SBBR,SBSG
16790,1246836,TAM,9425,6,N,SBRJ,SBSP
16791,1246864,TAM,9000,2,N,SBGR,SBEG
16792,1246874,GLO,9812,6,N,SBCF,SBSP
16793,1246985,GLO,1388,3,N,SBSP,SBSP
16794,1247068,GLO,9814,6,N,SBBR,SBSG
16795,1247318,AZU,9512,7,N,SBKP,SBGL
16796,1247426,AZU,2678,3,N,SBSP,SBSP
16797,1247487,AZU,9513,7,N,SBGL,SBCH
16798,1247676,GLO,1546,0,N,SBGR,SBFZ
16799,1247692,TTL,9883,3,L,SBGL,SBVT
16800,1247698,TAM,9426,6,N,SBCF,SBGR
16801,1247802,GLO,9001,4,N,SBGR,SBTE
16802,1248175,AZU,5166,3,N,SBCF,SBCF
16803,1248201,AZU,9092,0,N,SBRJ,SBKP
16804,1248323,AZU,9116,0,N,SBKP,SBCF
16805,1248335,AZU,9093,0,N,SBKP,SBRJ
16806,1248374,AZU,9078,0,N,SBCF,SBMK
16807,1248479,TAM,9425,6,N,SBSP,SBGL
16808,1248483,AZU,9108,0,N,SBRF,SBSG
16809,1248633,AZU,6970,4,N,SBRF,SBCF
16810,1248637,AZU,9096,0,N,SBCT,SBFI
16811,1248645,AZU,9086,0,N,SBCT,SBCA
16812,1248652,TAM,9003,2,N,SBGL,SBBE
16813,1248668,AZU,9074,0,N,SBCT,SBCF
16814,1248711,AZU,9135,0,N,SBCF,SBSV
16815,1248751,AZU,9112,0,N,SBRF,SBAR
16816,1248755,AZU,9029,0,N,SBKP,SBCN
16817,1248776,AZU,9025,0,N,SBRF,SBFN
16818,1248821,AZU,5200,3,N,SBKP,SBKP
16819,1248823,AZU,9075,0,N,SBCF,SBCT
16820,1248858,AZU,9066,0,N,SBKP,SBNF
16821,1248869,AZU,9106,0,N,SBRF,SBFZ
16822,1248906,AZU,9065,0,N,SBKP,SBCY
16823,1248925,AZU,9133,0,N,SBKP,SBCA
16824,1248979,AZU,9031,0,N,SBKP,SBRP
16825,1249029,AZU,9088,0,N,SBPA,SBFI
16826,1249076,AZU,9110,0,N,SBRF,SBJP
16827,1249100,GLO,9103,0,N,SBGR,SBSV
16828,1249176,AZU,9014,0,N,SBKP,SBFL
16829,1249236,AZU,9121,0,N,SBKP,SBSR
16830,1249241,AZU,9068,0,N,SBKP,SBCT
16831,1249266,AZU,9016,0,N,SBGR,SBCF
16832,1249289,GLO,9035,0,N,SBCF,SBFZ
16833,1249303,GLO,9108,0,N,SBRJ,SBBR
16834,1249351,GLO,9030,0,N,SBRJ,SBGR
16835,1249353,AZU,9062,0,N,SBGL,SBRF
16836,1249367,AZU,9069,0,N,SBCT,SBKP
16837,1249375,AZU,9137,0,N,SBRJ,SBGO
16838,1249376,AZU,9070,0,N,SBKP,SBFZ
16839,1249382,AZU,9091,0,N,SBCF,SBGL
16840,1249385,GLO,9094,0,N,SBGR,SBFL
16841,1249410,AZU,9114,0,N,SBRF,SBJU
16842,1249467,GLO,9036,0,N,SBCT,SBGL
16843,1249473,GLO,9099,0,N,SBPA,SBGL
16844,1249477,AZU,9017,0,N,SBCF,SBJE
16845,1249478,GLO,9102,0,N,SBGR,SBRF
16846,1249494,AZU,9038,0,N,SBGR,SBRF
16847,1249499,AZU,9034,0,N,SBKP,SBPS
16848,1249502,GLO,9031,0,N,SBRF,SBGL
16849,1249515,TAM,4590,0,N,SBBR,SBPV
16850,1249516,AZU,9072,0,N,SBGR,SBIL
16851,1249520,AZU,9056,0,N,SBPA,SBCY
16852,1249525,AZU,9046,0,N,SBCF,SBPS
16853,1249526,GLO,9114,0,N,SBGR,SBCY
16854,1249527,AZU,9060,0,N,SBCT,SBCY
16855,1249529,GLO,9118,0,N,SBRF,SBFZ
16856,1249530,GLO,9132,0,N,SBGR,SBCG
16857,1249531,GLO,9124,0,N,SBRF,SBGR
16858,1249534,GLO,9000,1,N,SBGR,SBSG
16859,1249536,GLO,9116,0,N,SBGL,SBCT
16860,1249537,GLO,9122,0,N,SBGR,SBGO
16861,1249538,AZU,9063,0,N,SBRF,SBGL
16862,1249540,GLO,9125,0,N,SBGR,SBSV
16863,1249541,GLO,9113,0,N,SBCT,SBCY
16864,1249548,AZU,9039,0,N,SBRF,SBGR
16865,1249549,GLO,9032,0,N,SBGL,SBRF
16866,1249550,LTG,6562,0,C,SBGR,SBKP
16867,1249552,GLO,9121,0,N,SBGL,SBPA
16868,1249561,GLO,9107,0,N,SBBR,SBRJ
16869,1249565,GLO,9112,0,N,SBGR,SBRJ
16870,1249594,GLO,9041,0,N,SBGR,SBFI
16871,1249629,AZU,9019,0,N,SBCF,SBGR
16872,1249681,TAM,9000,2,N,SBBR,SBPA
16873,1249771,AZU,9098,0,N,SBKP,SBRF
16874,1249895,LTG,6562,0,C,SBKP,SBEG
16875,1249913,AZU,9040,0,N,SBGR,SBFL
16876,1249994,TAM,9425,2,N,SBPA,SBSP
16877,1250074,GLO,9130,0,N,SBRF,SBBR
16878,1250078,AZU,9022,0,N,SBRF,SBFN
16879,1250081,TAM,9002,2,N,SBSP,SBCF
16880,1250120,AZU,9098,0,N,SBRF,SBFN
16881,1250178,GLO,9016,0,N,SBGR,SBLO
16882,1250184,MWM,9631,6,C,SBGL,SBKP
16883,1250218,TAM,9003,2,N,SBCF,SBSP
16884,1250246,TAM,9426,6,N,SBSP,SBFI
16885,1250297,GLO,1682,3,N,SBGR,SBGR
16886,1250312,AZU,9048,0,N,SBCF,SBPS
16887,1250347,AZU,9208,0,N,SBKP,SBCA
16888,1250348,GLO,9131,0,N,SBBR,SBRF
16889,1250395,AZU,9099,0,N,SBRF,SBKP
16890,1250398,TAM,9004,2,N,SBGR,SBPA
16891,1250444,GLO,2048,3,N,SBGL,SBGL
16892,1250513,AZU,9641,1,N,SBCF,SBGR
16893,1250520,TAM,9005,2,N,SBPA,SBGR
16894,1250566,ONE,9582,6,N,SBSP,SBSJ
16895,1250605,TAM,9007,2,N,SBGL,SBFI
16896,1250609,AZU,9515,7,N,SBKP,SBCH
16897,1250646,AZU,9350,1,N,SBGR,SBCF
16898,1250811,AZU,9212,0,N,SBCT,SBCA
16899,1250817,TAM,3226,4,N,SBSP,SBGL
16900,1250820,GLO,9887,6,N,SBGR,SBCF
16901,1250822,GLO,9003,1,N,SBGR,SBTE
16902,1250896,AZU,9640,6,N,SBGR,SBNF
16903,1250921,TAM,9000,2,N,SBGL,SBSP
16904,1250941,AZU,9517,9,N,SBGL,SBKP
16905,1251004,AZU,9279,0,N,SBKP,SBCT
16906,1251111,AZU,2618,3,N,SBSP,SBSP
16907,1251353,TAM,9001,2,N,SBGL,SBCF
16908,1251618,TAM,9431,6,N,SBSP,SBCG
16909,1251630,AZU,9643,6,N,SBKP,SBMK
16910,1251748,GLO,9880,6,N,SBBR,SBCF
16911,1251807,GLO,9362,7,N,SBCF,SBGO
16912,1251832,AZU,6004,0,C,SBKP,SBFZ
16913,1251837,AZU,9644,6,N,SBRJ,SBKP
16914,1251943,AZU,2688,3,N,SBKP,SBKP
16915,1251967,GLO,1728,0,N,SBBR,SBSL
16916,1252052,GLO,9888,6,N,SBCF,SBGR
16917,1252443,AZU,9570,7,N,SBPA,SBCH
16918,1252472,GLO,9620,9,N,SBBR,SBTE
16919,1252593,GLO,9330,7,N,SBGR,SBLO
16920,1252737,AZU,5521,0,N,SBRF,SBCY
16921,1252738,GLO,9048,1,N,SBGL,SBVT
16922,1252747,GLO,1856,3,N,SBRF,SBRF
16923,1252854,AZU,4330,3,N,SBCF,SBCF
16924,1252928,GLO,9001,1,N,SBGR,SBTE
16925,1252970,AZU,9104,0,N,SBRF,SBCF
16926,1253006,AZU,9044,0,N,SBGR,SBPS
16927,1253069,AZU,9105,0,N,SBCF,SBRF
16928,1253125,GLO,9065,0,N,SBRJ,SBVT
16929,1253132,AZU,9042,0,N,SBGR,SBFL
16930,1253191,AZU,9050,0,N,SBCF,SBPS
16931,1253206,LTG,9831,1,G,SBKP,SBGR
16932,1253228,GLO,9072,0,N,SBGR,SBPA
16933,1253238,AZU,9118,0,N,SBRF,SBJP
16934,1253240,AZU,9100,0,N,SBCT,SBFI
16935,1253271,GLO,9073,0,N,SBPA,SBGR
16936,1253337,AZU,9199,0,N,SBRF,SBFN
16937,1253369,ONE,6105,4,N,SBGL,SBGR
16938,1253387,ONE,6244,4,N,SBGR,SBFL
16939,1253427,AZU,9017,0,N,SBRF,SBFN
16940,1253449,AZU,9103,0,N,SBKP,SBGO
16941,1253531,TAM,4574,0,N,SBBR,SBGR
16942,1253602,AZU,9198,0,N,SBRF,SBKP
16943,1253629,AZU,9116,0,N,SBRF,SBGR
16944,1253636,TAM,3477,4,N,SBGR,SBRP
16945,1253739,AZU,9083,0,N,SBRF,SBCF
16946,1253779,GLO,1621,4,N,SBRF,SBKP
16947,1253841,AZU,9090,0,N,SBPA,SBFI
16948,1253862,AZU,9036,0,N,SBKP,SBFL
16949,1253874,TAM,3563,4,N,SBRF,SBGL
16950,1253932,TAM,3097,4,N,SBPA,SBGR
16951,1253952,GLO,1229,4,N,SBPA,SBCT
16952,1253970,GLO,1463,4,N,SBBR,SBGL
16953,1253978,TAM,4619,4,N,SBPA,SBGL
16954,1254005,TAM,3961,4,N,SBRJ,SBGL
16955,1254016,AZU,2679,3,N,SBCF,SBCF
16956,1254050,AZU,9020,0,N,SBGR,SBCF
16957,1254058,AZU,9200,0,N,SBKP,SBRF
16958,1254118,GLO,9215,0,N,SBPA,SBGL
16959,1254155,GLO,9193,0,N,SBCF,SBFZ
16960,1254167,GLO,9168,0,N,SBPA,SBGL
16961,1254169,GLO,1425,4,N,SBCF,SBGR
16962,1254172,AZU,9244,0,N,SBGR,SBGO
16963,1254184,GLO,1229,4,N,SBCT,SBGR
16964,1254187,AZU,9020,0,N,SBCF,SBJE
16965,1254196,GLO,9195,0,N,SBCT,SBGL
16966,1254197,AZU,9117,0,N,SBGR,SBRF
16967,1254202,GLO,1433,4,N,SBGL,SBGR
16968,1254209,TAM,4621,4,N,SBGL,SBGR
16969,1254211,TAM,3214,4,N,SBGL,SBGR
16970,1254215,GLO,9186,0,N,SBRF,SBGL
16971,1254218,ONE,851,4,N,SBGL,SBGR
16972,1254224,GLO,1621,4,N,SBKP,SBGR
16973,1254225,GLO,1391,4,N,SBGL,SBKP
16974,1254230,AZU,9572,7,N,SBPA,SBCH
16975,1254233,TAM,4765,4,N,SBGL,SBGR
16976,1254236,AZU,2786,4,N,SBKP,SBNF
16977,1254237,GLO,9017,0,N,SBGR,SBGO
16978,1254238,GLO,9007,0,N,SBRF,SBFZ
16979,1254241,GLO,9003,0,N,SBGL,SBCT
16980,1254243,GLO,9135,0,N,SBCT,SBCY
16981,1254246,GLO,9021,0,N,SBGR,SBSV
16982,1254253,GLO,9228,0,N,SBGL,SBSV
16983,1254254,GLO,9816,6,N,SBKP,SBLO
16984,1254255,GLO,9015,0,N,SBGL,SBPA
16985,1254256,GLO,9188,0,N,SBGL,SBRF
16986,1254259,GLO,9010,0,N,SBGL,SBFL
16987,1254260,GLO,9072,0,N,SBCF,SBSV
16988,1254261,GLO,9169,0,N,SBGL,SBPA
16989,1254323,AZU,9021,0,N,SBCF,SBGR
16990,1254379,AZU,9640,6,N,SBGR,SBSP
16991,1254396,GLO,9005,4,N,SBGL,SBSP
16992,1254460,GLO,1520,4,N,SBGR,SBSV
16993,1254498,MWM,9202,5,C,SBKP,SBPA
16994,1254548,AZU,9026,0,N,SBRF,SBFN
16995,1254632,GLO,9817,6,N,SBKP,SBGR
16996,1254651,TAM,9003,2,N,SBGL,SBGR
16997,1254663,AZU,9642,6,N,SBPA,SBFL
16998,1254690,GLO,1602,3,N,SBGR,SBGR
16999,1254730,TAM,9429,6,N,SBKP,SBSP
17000,1254781,TAM,9002,2,N,SBGL,SBGR
17001,1254809,TAP,9609,6,I,SBGL,SBGL
17002,1254837,TAM,3274,4,N,SBSP,SBSR
